"","year","month","day","dep_delay","arr_delay","carrier","origin","dest","air_time","distance","hour"
"417",2014,1,1,-5,-30,"EV","LGA","STL",148,888,10
"418",2014,1,1,-8,-23,"EV","LGA","CHS",109,641,9
"419",2014,1,1,-6,-26,"EV","LGA","PWM",46,269,11
"420",2014,1,1,49,26,"EV","LGA","BGR",52,378,18
"421",2014,1,1,6,-25,"EV","LGA","ROC",48,254,18
"422",2014,1,1,45,17,"EV","LGA","CLT",91,544,16
"423",2014,1,1,13,-9,"EV","LGA","CVG",103,585,17
"424",2014,1,1,-8,-33,"EV","LGA","BNA",125,764,16
"425",2014,1,1,-5,-23,"EV","LGA","ROC",52,254,11
"426",2014,1,1,-3,-26,"EV","LGA","BNA",129,764,9
"427",2014,1,1,-9,-21,"EV","LGA","IAD",50,229,19
"428",2014,1,1,16,1,"EV","EWR","PIT",59,319,12
"429",2014,1,1,80,66,"EV","EWR","CLT",93,529,20
"430",2014,1,1,-2,-9,"EV","EWR","RIC",55,277,13
"431",2014,1,1,37,37,"EV","EWR","BUF",57,282,15
"432",2014,1,1,-5,-13,"EV","EWR","CLT",93,529,12
"433",2014,1,1,19,34,"EV","EWR","IAD",49,212,17
"434",2014,1,1,-1,-3,"EV","EWR","IAD",47,212,6
"435",2014,1,1,35,47,"F9","LGA","DEN",246,1620,18
"436",2014,1,1,0,21,"F9","LGA","DEN",273,1620,8
"437",2014,1,1,-5,-10,"FL","LGA","ATL",124,762,11
"438",2014,1,1,-5,-6,"FL","LGA","CAK",72,397,9
"439",2014,1,1,16,13,"FL","LGA","ATL",123,762,9
"440",2014,1,1,5,4,"FL","LGA","ATL",129,762,17
"441",2014,1,1,-4,-6,"FL","LGA","ATL",128,762,14
"442",2014,1,1,-9,-12,"FL","LGA","CAK",75,397,20
"443",2014,1,1,-3,-2,"FL","LGA","ATL",126,762,19
"444",2014,1,1,6,-7,"HA","JFK","HNL",639,4983,9
"445",2014,1,1,8,2,"MQ","LGA","CLT",98,544,13
"446",2014,1,1,-5,2,"MQ","JFK","CMH",83,483,15
"447",2014,1,1,-3,-5,"MQ","JFK","CLE",92,425,14
"448",2014,1,1,35,47,"MQ","LGA","STL",156,888,18
"449",2014,1,1,-2,-10,"MQ","JFK","BNA",132,765,17
"450",2014,1,1,26,29,"MQ","LGA","STL",152,888,11
"451",2014,1,1,-5,-13,"MQ","JFK","CVG",112,589,15
"452",2014,1,1,10,15,"MQ","JFK","TPA",161,1005,7
"453",2014,1,1,47,59,"MQ","JFK","TPA",162,1005,15
"454",2014,1,1,-6,-25,"MQ","JFK","BWI",41,184,16
"455",2014,1,1,50,54,"EV","EWR","MSP",167,1008,20
"456",2014,1,1,37,33,"EV","EWR","CVG",108,569,19
"457",2014,1,1,133,135,"EV","EWR","TYS",117,631,21
"458",2014,1,1,0,11,"EV","EWR","CHS",112,628,19
"459",2014,1,1,51,22,"MQ","JFK","ORF",50,290,17
"460",2014,1,1,-6,-18,"MQ","JFK","DCA",42,213,10
"461",2014,1,1,0,1,"MQ","JFK","PIT",71,340,15
"462",2014,1,1,44,30,"MQ","LGA","RDU",71,431,14
"463",2014,1,1,-7,0,"MQ","LGA","CLE",85,419,8
"464",2014,1,1,5,-8,"MQ","LGA","CMH",78,479,11
"465",2014,1,1,-2,6,"MQ","LGA","ATL",135,762,16
"466",2014,1,1,-3,-16,"MQ","JFK","RDU",79,427,14
"467",2014,1,1,-7,-10,"MQ","JFK","RDU",78,427,12
"468",2014,1,1,-7,-13,"MQ","JFK","RDU",77,427,8
"469",2014,1,1,32,8,"MQ","JFK","DCA",43,213,17
"470",2014,1,1,58,46,"MQ","JFK","RDU",74,427,20
"471",2014,1,1,76,74,"MQ","LGA","CLT",95,544,22
"472",2014,1,1,-10,-9,"MQ","JFK","DCA",47,213,11
"473",2014,1,1,0,3,"MQ","LGA","CMH",95,479,12
"474",2014,1,1,26,18,"MQ","LGA","CMH",87,479,15
"475",2014,1,1,32,13,"MQ","LGA","RDU",73,431,12
"476",2014,1,1,29,40,"MQ","LGA","ATL",123,762,21
"477",2014,1,1,-6,-2,"MQ","LGA","DTW",103,502,8
"478",2014,1,1,109,94,"MQ","LGA","RDU",84,431,16
"479",2014,1,1,0,-14,"VX","JFK","SFO",364,2586,7
"480",2014,1,1,2,-3,"VX","EWR","LAX",353,2454,9
"481",2014,1,1,11,19,"VX","EWR","LAX",356,2454,13
"482",2014,1,1,1,1,"VX","EWR","LAX",350,2454,17
"483",2014,1,1,-4,-9,"VX","EWR","SFO",369,2565,10
"484",2014,1,1,4,-3,"VX","EWR","SFO",370,2565,17
"485",2014,1,1,-5,12,"VX","JFK","SFO",385,2586,10
"486",2014,1,1,12,31,"VX","JFK","LAS",344,2248,9
"487",2014,1,1,1,-2,"VX","JFK","SFO",374,2586,16
"488",2014,1,1,4,4,"VX","JFK","SFO",371,2586,18
"489",2014,1,1,113,88,"VX","JFK","LAX",341,2475,8
"490",2014,1,1,-4,-20,"VX","JFK","LAX",346,2475,9
"491",2014,1,1,-1,-3,"VX","JFK","LAX",355,2475,12
"492",2014,1,1,5,7,"VX","JFK","LAX",353,2475,17
"493",2014,1,1,15,13,"VX","JFK","LAX",349,2475,20
"494",2014,1,1,-4,-16,"WN","EWR","AUS",247,1504,9
"495",2014,1,1,-2,-6,"WN","EWR","BNA",130,748,7
"496",2014,1,1,0,1,"WN","EWR","BNA",119,748,13
"497",2014,1,1,2,19,"WN","EWR","DEN",259,1605,12
"498",2014,1,1,0,19,"WN","EWR","DEN",253,1605,15
"499",2014,1,1,0,8,"WN","EWR","HOU",239,1411,12
"500",2014,1,1,81,86,"WN","EWR","HOU",222,1411,17
"501",2014,1,1,-3,-4,"WN","EWR","MDW",128,711,7
"502",2014,1,1,0,22,"WN","EWR","MDW",144,711,12
"503",2014,1,1,88,190,"WN","EWR","MDW",130,711,21
"504",2014,1,1,45,63,"WN","EWR","MDW",141,711,16
"505",2014,1,1,104,170,"WN","EWR","MDW",138,711,19
"506",2014,1,1,125,132,"WN","EWR","MSY",204,1167,20
"507",2014,1,1,53,59,"WN","EWR","PHX",319,2133,14
"508",2014,1,1,27,38,"WN","EWR","STL",152,872,17
"509",2014,1,1,1,15,"WN","LGA","ATL",136,762,6
"510",2014,1,1,21,10,"WN","LGA","BNA",134,764,17
"511",2014,1,1,6,1,"WN","LGA","BNA",133,764,11
"512",2014,1,1,17,60,"WN","LGA","DEN",245,1620,17
"513",2014,1,1,3,12,"WN","LGA","DEN",260,1620,11
"514",2014,1,1,0,-9,"WN","LGA","HOU",219,1428,7
"515",2014,1,1,-1,-11,"WN","LGA","HOU",233,1428,15
"516",2014,1,1,201,218,"WN","LGA","MDW",133,725,23
"517",2014,1,1,-2,-12,"WN","LGA","MDW",132,725,9
"518",2014,1,1,57,55,"WN","LGA","MDW",135,725,12
"519",2014,1,1,87,113,"WN","LGA","MDW",130,725,18
"520",2014,1,1,83,86,"WN","LGA","MKE",137,738,14
"521",2014,1,1,141,144,"WN","LGA","MKE",135,738,21
"522",2014,1,1,-1,8,"WN","LGA","MKE",137,738,9
"523",2014,1,1,80,80,"WN","LGA","STL",156,888,19
"524",2014,1,1,0,-16,"WN","LGA","STL",140,888,12
"525",2014,1,1,-3,-9,"MQ","LGA","ATL",130,762,8
"526",2014,1,1,33,16,"MQ","JFK","DCA",44,213,15
"527",2014,1,1,-6,-25,"MQ","LGA","BNA",117,764,8
"528",2014,1,1,25,32,"MQ","LGA","BNA",138,764,18
"529",2014,1,1,9,13,"MQ","LGA","CLE",87,419,15
"530",2014,1,1,71,68,"MQ","LGA","RDU",76,431,19
"531",2014,1,1,-1,-8,"MQ","JFK","CMH",78,483,19
"532",2014,1,1,-2,6,"MQ","LGA","XNA",194,1147,7
"533",2014,1,1,130,147,"MQ","LGA","DTW",103,502,19
"534",2014,1,1,-8,-17,"MQ","LGA","RDU",72,431,7
"535",2014,1,1,52,52,"MQ","LGA","DTW",105,502,20
"536",2014,1,1,61,98,"MQ","EWR","ORD",140,719,11
"537",2014,1,1,-7,-3,"MQ","LGA","MSP",168,1020,11
"538",2014,1,1,12,3,"MQ","JFK","DCA",45,213,21
"539",2014,1,1,33,40,"MQ","LGA","DTW",98,502,11
"540",2014,1,1,-10,12,"MQ","LGA","BNA",145,764,12
"541",2014,1,1,-6,-23,"MQ","LGA","RDU",70,431,10
"542",2014,1,1,76,65,"MQ","LGA","CMH",83,479,20
"543",2014,1,1,240,255,"MQ","LGA","MSP",169,1020,18
"544",2014,1,1,146,134,"MQ","LGA","RDU",73,431,21
"545",2014,1,1,-6,-3,"MQ","LGA","BNA",123,764,20
"546",2014,1,1,-1,2,"MQ","LGA","ATL",131,762,14
"547",2014,1,1,12,10,"MQ","LGA","ATL",128,762,12
"548",2014,1,1,136,143,"MQ","LGA","CLE",81,419,21
"549",2014,1,1,-5,5,"MQ","LGA","DTW",101,502,13
"550",2014,1,1,127,131,"MQ","LGA","MSP",157,1020,20
"551",2014,1,1,26,21,"EV","LGA","RIC",57,292,17
"552",2014,1,1,-19,-21,"EV","JFK","IAD",49,228,13
"553",2014,1,1,-11,-28,"EV","LGA","IAD",49,229,14
"554",2014,1,1,-10,-20,"EV","JFK","IAD",48,228,19
"555",2014,1,1,-6,-23,"EV","LGA","IAD",47,229,10
"556",2014,1,1,9,1,"EV","LGA","IAD",54,229,6
"557",2014,1,1,-4,-2,"MQ","LGA","CLT",97,544,14
"558",2014,1,1,-3,-20,"MQ","JFK","IND",120,665,14
"559",2014,1,1,9,-2,"UA","EWR","HNL",630,4963,9
"560",2014,1,1,25,17,"UA","EWR","TPA",149,997,12
"561",2014,1,1,49,57,"UA","EWR","TPA",157,997,18
"562",2014,1,1,0,9,"UA","EWR","TPA",171,997,20
"563",2014,1,1,8,-1,"UA","EWR","SAT",235,1569,17
"564",2014,1,1,43,42,"UA","EWR","MIA",155,1085,15
"565",2014,1,1,10,4,"UA","EWR","PBI",155,1023,11
"566",2014,1,1,0,11,"UA","EWR","TPA",162,997,15
"567",2014,1,1,5,-3,"UA","EWR","RSW",165,1068,13
"568",2014,1,1,0,8,"UA","LGA","ORD",131,733,8
"569",2014,1,1,2,-7,"UA","EWR","SNA",348,2434,8
"570",2014,1,1,15,-1,"UA","EWR","FLL",158,1065,19
"571",2014,1,1,120,99,"UA","LGA","CLE",78,419,17
"572",2014,1,1,10,-19,"UA","EWR","LAX",324,2454,18
"573",2014,1,1,58,80,"UA","EWR","ORD",142,719,10
"574",2014,1,1,-1,1,"UA","JFK","SFO",368,2586,5
"575",2014,1,1,-2,-1,"UA","LGA","IAH",220,1416,14
"576",2014,1,1,60,49,"UA","EWR","MIA",162,1085,21
"577",2014,1,1,2,1,"UA","EWR","PDX",363,2434,7
"578",2014,1,1,26,41,"UA","LGA","ORD",143,733,7
"579",2014,1,1,47,46,"UA","EWR","LAX",337,2454,17
"580",2014,1,1,9,9,"UA","EWR","MCO",147,937,15
"581",2014,1,1,84,58,"UA","JFK","SFO",348,2586,18
"582",2014,1,1,128,117,"UA","EWR","PBI",149,1023,20
"583",2014,1,1,21,-7,"UA","EWR","SNA",335,2434,19
"584",2014,1,1,260,244,"UA","EWR","SEA",339,2402,23
"585",2014,1,1,-4,-9,"UA","EWR","BOS",43,200,7
"586",2014,1,1,12,-3,"UA","EWR","RSW",161,1068,10
"587",2014,1,1,10,-14,"UA","EWR","LAX",329,2454,20
"588",2014,1,1,109,90,"UA","JFK","SFO",361,2586,20
"589",2014,1,1,39,21,"UA","EWR","SFO",355,2565,13
"590",2014,1,1,1,-7,"UA","JFK","SFO",382,2586,8
"591",2014,1,1,-6,-10,"UA","JFK","LAX",345,2475,6
"592",2014,1,1,-1,-8,"UA","LGA","IAH",217,1416,7
"593",2014,1,1,3,-26,"UA","EWR","SFO",354,2565,16
"594",2014,1,1,55,25,"UA","EWR","SAN",328,2425,19
"595",2014,1,1,9,1,"UA","LGA","IAH",224,1416,8
"596",2014,1,1,27,21,"UA","EWR","DFW",207,1372,17
"597",2014,1,1,3,-12,"UA","EWR","PHX",299,2133,7
"598",2014,1,1,-5,-10,"UA","JFK","LAX",335,2475,8
"599",2014,1,1,5,-22,"UA","EWR","MIA",154,1085,8
"600",2014,1,1,-1,-5,"UA","EWR","FLL",160,1065,14
"601",2014,1,1,32,40,"UA","EWR","IAH",213,1400,14
"602",2014,1,1,6,-1,"UA","EWR","FLL",159,1065,17
"603",2014,1,1,1,-15,"UA","LGA","IAH",216,1416,10
"604",2014,1,1,41,59,"UA","EWR","IAH",223,1400,20
"605",2014,1,1,12,-3,"UA","EWR","MCO",141,937,16
"606",2014,1,1,5,1,"UA","EWR","FLL",157,1065,9
"607",2014,1,1,10,3,"UA","EWR","DEN",224,1605,17
"608",2014,1,1,-6,-12,"UA","EWR","IAH",223,1400,11
"609",2014,1,1,0,-15,"UA","EWR","SFO",365,2565,8
"610",2014,1,1,46,43,"UA","LGA","DEN",235,1620,18
"611",2014,1,1,40,32,"UA","EWR","PHX",294,2133,15
"612",2014,1,1,8,-3,"UA","JFK","LAX",347,2475,18
"613",2014,1,1,120,110,"UA","EWR","PBI",146,1023,15
"614",2014,1,1,78,71,"UA","EWR","BOS",38,200,13
"615",2014,1,1,-5,15,"UA","LGA","DEN",254,1620,7
"616",2014,1,1,11,-3,"UA","EWR","TPA",147,997,6
"617",2014,1,1,-2,0,"UA","EWR","PHX",311,2133,18
"618",2014,1,1,13,-7,"UA","EWR","FLL",157,1065,12
"619",2014,1,1,43,3,"UA","EWR","LAS",299,2227,19
"620",2014,1,1,-3,16,"UA","EWR","PBI",157,1023,6
"621",2014,1,1,-1,-4,"UA","EWR","TPA",154,997,6
"622",2014,1,1,31,24,"UA","EWR","PBI",156,1023,9
"623",2014,1,1,5,6,"UA","EWR","TPA",156,997,7
"624",2014,1,1,0,-18,"UA","EWR","SAN",339,2425,7
"625",2014,1,1,0,12,"UA","JFK","SFO",365,2586,10
"626",2014,1,1,-3,-8,"UA","EWR","MCO",143,937,7
"627",2014,1,1,20,43,"UA","LGA","ORD",128,733,17
"628",2014,1,1,22,50,"UA","LGA","ORD",134,733,18
"629",2014,1,1,6,7,"UA","EWR","IAH",215,1400,7
"630",2014,1,1,-4,1,"US","EWR","PHX",310,2133,10
"631",2014,1,1,70,55,"US","EWR","PHX",285,2133,17
"632",2014,1,1,-6,-39,"US","JFK","PHX",294,2153,16
"633",2014,1,1,-4,-10,"US","JFK","PHX",302,2153,10
"634",2014,1,1,-2,17,"US","EWR","PHX",319,2133,13
"635",2014,1,1,-1,-6,"US","EWR","CLT",88,529,17
"636",2014,1,1,-6,-13,"US","EWR","PHX",318,2133,6
"637",2014,1,1,2,-6,"US","LGA","CLT",89,544,11
"638",2014,1,1,-4,-16,"US","EWR","CLT",86,529,14
"639",2014,1,1,58,44,"US","JFK","PHX",309,2153,7
"640",2014,1,1,-7,-4,"US","EWR","CLT",88,529,13
"641",2014,1,1,1,6,"US","JFK","CLT",97,541,10
"642",2014,1,1,-1,-20,"US","LGA","CLT",89,544,17
"643",2014,1,1,-9,-14,"US","LGA","CLT",92,544,9
"644",2014,1,1,-1,-11,"US","LGA","CLT",88,544,7
"645",2014,1,1,-2,-12,"US","EWR","CLT",90,529,10
"646",2014,1,1,0,-6,"US","EWR","CLT",88,529,18
"647",2014,1,1,-5,-21,"US","LGA","CLT",90,544,15
"648",2014,1,1,-5,-16,"US","JFK","CLT",93,541,13
"649",2014,1,1,-6,-9,"US","JFK","CLT",94,541,11
"650",2014,1,1,-3,-5,"US","JFK","CLT",98,541,8
"651",2014,1,1,-2,-12,"US","LGA","CLT",92,544,12
"652",2014,1,1,-7,-28,"US","LGA","PHL",36,96,9
"653",2014,1,1,45,21,"US","EWR","CLT",87,529,7
"654",2014,1,1,-5,-24,"US","EWR","CLT",88,529,6
"655",2014,1,1,11,8,"US","LGA","CLT",96,544,15
"656",2014,1,1,-13,-24,"US","LGA","PHL",42,96,15
"657",2014,1,1,-5,-12,"US","LGA","CLT",92,544,18
"658",2014,1,1,-8,-30,"US","LGA","DCA",47,214,8
"659",2014,1,1,-8,-14,"US","LGA","DCA",48,214,12
"660",2014,1,1,-10,-23,"US","LGA","DCA",48,214,16
"661",2014,1,1,22,8,"UA","EWR","DEN",237,1605,9
"662",2014,1,1,-1,-8,"UA","EWR","CLE",84,404,8
"663",2014,1,1,115,106,"UA","LGA","DEN",233,1620,16
"664",2014,1,1,-3,-7,"UA","JFK","SFO",369,2586,15
"665",2014,1,1,73,45,"UA","JFK","LAX",324,2475,12
"666",2014,1,1,0,3,"UA","JFK","LAX",359,2475,14
"667",2014,1,1,48,26,"UA","EWR","LAX",335,2454,9
"668",2014,1,1,-3,-15,"UA","EWR","IAH",212,1400,5
"669",2014,1,1,0,60,"UA","EWR","ORD",140,719,15
"670",2014,1,1,27,6,"UA","EWR","SFO",363,2565,19
"671",2014,1,1,30,15,"UA","EWR","CLE",73,404,19
"672",2014,1,1,5,-12,"UA","EWR","BOS",36,200,21
"673",2014,1,1,21,2,"UA","EWR","BQN",192,1585,21
"674",2014,1,1,5,8,"UA","EWR","SEA",347,2402,18
"675",2014,1,1,1,-12,"UA","EWR","RSW",162,1068,16
"676",2014,1,1,12,29,"UA","EWR","DEN",267,1605,15
"677",2014,1,1,17,19,"UA","EWR","MCO",157,937,17
"678",2014,1,1,-3,-3,"UA","EWR","LAS",329,2227,14
"679",2014,1,1,5,2,"UA","EWR","SFO",371,2565,10
"680",2014,1,1,160,144,"UA","EWR","EGE",263,1725,12
"681",2014,1,1,118,114,"UA","LGA","IAH",230,1416,18
"682",2014,1,1,3,15,"UA","EWR","DEN",256,1605,11
"683",2014,1,1,-2,-4,"UA","EWR","PBI",157,1023,19
"684",2014,1,1,13,-9,"UA","EWR","BOS",34,200,15
"685",2014,1,1,5,0,"UA","EWR","PBI",157,1023,13
"686",2014,1,1,98,91,"UA","EWR","SEA",348,2402,18
"687",2014,1,1,6,7,"UA","EWR","PDX",357,2434,19
"688",2014,1,1,-1,-12,"UA","EWR","RSW",167,1068,6
"689",2014,1,1,-1,-25,"UA","EWR","BOS",38,200,9
"690",2014,1,1,11,68,"UA","EWR","ORD",147,719,18
"691",2014,1,1,14,15,"UA","EWR","IAH",210,1400,16
"692",2014,1,1,34,19,"UA","EWR","SFO",365,2565,14
"693",2014,1,1,10,12,"UA","EWR","MCO",154,937,11
"694",2014,1,1,42,39,"UA","EWR","SFO",368,2565,15
"695",2014,1,1,4,15,"UA","LGA","DEN",261,1620,11
"696",2014,1,1,3,-15,"UA","EWR","LAX",347,2454,13
"697",2014,1,1,9,21,"UA","EWR","IAH",227,1400,15
"698",2014,1,1,25,5,"UA","EWR","SJU",196,1608,20
"699",2014,1,1,6,-7,"UA","EWR","SEA",355,2402,8
"700",2014,1,1,6,3,"UA","EWR","MCO",155,937,14
"701",2014,1,1,30,28,"UA","EWR","SNA",364,2434,12
"702",2014,1,1,6,-2,"UA","EWR","MIA",164,1085,7
"703",2014,1,1,37,42,"UA","EWR","MCO",156,937,20
"704",2014,1,1,-2,-11,"UA","LGA","IAH",223,1416,12
"705",2014,1,1,0,1,"UA","EWR","CLE",73,404,20
"706",2014,1,1,1,10,"UA","EWR","LAX",355,2454,9
"707",2014,1,1,31,0,"UA","EWR","BOS",33,200,20
"708",2014,1,1,76,59,"UA","EWR","AUS",220,1504,16
"709",2014,1,1,2,-21,"UA","EWR","SFO",353,2565,6
"710",2014,1,1,-2,53,"UA","EWR","ORD",135,719,12
"711",2014,1,1,0,9,"UA","EWR","LAX",356,2454,14
"712",2014,1,1,-2,-35,"UA","EWR","STT",202,1634,9
"713",2014,1,1,14,31,"UA","EWR","LAX",353,2454,19
"714",2014,1,1,9,33,"UA","EWR","ORD",139,719,16
"715",2014,1,1,16,49,"UA","EWR","ORD",140,719,17
"716",2014,1,1,6,1,"UA","EWR","SFO",364,2565,15
"717",2014,1,1,62,35,"UA","EWR","LAX",331,2454,16
"718",2014,1,1,6,32,"UA","EWR","ORD",137,719,11
"719",2014,1,1,56,39,"UA","EWR","SJU",194,1608,12
"720",2014,1,1,6,2,"UA","EWR","CLE",76,404,15
"721",2014,1,1,-1,1,"UA","EWR","MCO",155,937,12
"722",2014,1,1,18,12,"UA","EWR","DEN",245,1605,9
"723",2014,1,1,9,-11,"UA","EWR","SFO",358,2565,20
"724",2014,1,1,1,-26,"UA","EWR","SFO",357,2565,21
"725",2014,1,1,1,-18,"UA","EWR","LAX",345,2454,7
"726",2014,1,1,-5,-4,"UA","EWR","SFO",373,2565,11
"727",2014,1,1,7,-1,"UA","EWR","FLL",163,1065,21
"728",2014,1,1,49,56,"UA","EWR","MCO",160,937,22
"729",2014,1,1,4,-9,"UA","EWR","IAH",197,1400,13
"730",2014,1,1,-4,-9,"UA","EWR","FLL",167,1065,6
"731",2014,1,1,22,3,"UA","EWR","BOS",31,200,19
"732",2014,1,1,32,30,"UA","EWR","IAH",221,1400,10
"733",2014,1,1,76,70,"UA","EWR","IAH",215,1400,19
"734",2014,1,1,46,61,"UA","EWR","DEN",247,1605,7
"735",2014,1,1,1,-11,"UA","EWR","SAN",351,2425,12
"736",2014,1,1,1,-17,"UA","EWR","LAX",349,2454,11
"737",2014,1,1,-8,12,"US","EWR","CLT",107,529,8
"738",2014,1,1,-1,-12,"US","JFK","CLT",89,541,18
"739",2014,1,1,-4,-18,"US","JFK","PHX",306,2153,13
"740",2014,1,2,-3,1,"AA","JFK","LAX",340,2475,8
"741",2014,1,2,-3,9,"AA","JFK","LAX",345,2475,11
"742",2014,1,2,109,150,"AA","JFK","LAX",316,2475,20
"743",2014,1,2,83,103,"AA","LGA","PBI",169,1035,8
"744",2014,1,2,8,34,"AA","JFK","LAX",344,2475,7
"745",2014,1,2,-8,-1,"AA","JFK","LAX",338,2475,13
"746",2014,1,2,14,5,"AA","EWR","LAX",329,2454,18
"747",2014,1,2,150,164,"AA","JFK","LAX",335,2475,0
"748",2014,1,2,33,38,"AA","JFK","LAX",335,2475,16
"749",2014,1,2,107,125,"AA","JFK","MIA",172,1089,16
"750",2014,1,2,-1,13,"AA","EWR","MIA",168,1085,16
"751",2014,1,2,114,146,"AA","JFK","SFO",351,2586,19
"752",2014,1,2,115,150,"AA","JFK","BOS",34,187,14
"753",2014,1,2,-3,-7,"AA","JFK","SFO",359,2586,10
"754",2014,1,2,4,11,"AA","JFK","LAX",346,2475,16
"755",2014,1,2,76,88,"AA","JFK","BOS",34,187,18
"756",2014,1,2,82,113,"AA","JFK","ORD",120,740,18
"757",2014,1,2,10,55,"AA","JFK","IAH",246,1417,16
"758",2014,1,2,125,161,"AA","JFK","AUS",224,1521,19
"759",2014,1,2,-4,-4,"AA","EWR","DFW",224,1372,12
"760",2014,1,2,15,34,"AA","LGA","ORD",140,733,6
"761",2014,1,2,23,40,"AA","LGA","ORD",139,733,6
"762",2014,1,2,-1,13,"AA","LGA","ORD",140,733,6
"763",2014,1,2,58,77,"AA","LGA","ORD",142,733,8
"764",2014,1,2,35,51,"AA","LGA","ORD",145,733,9
"765",2014,1,2,14,99,"AA","LGA","ORD",154,733,9
"766",2014,1,2,98,99,"AA","EWR","DFW",216,1372,16
"767",2014,1,2,5,72,"AA","LGA","ORD",142,733,10
"768",2014,1,2,46,80,"AA","LGA","ORD",147,733,12
"769",2014,1,2,45,148,"AA","LGA","ORD",130,733,14
"770",2014,1,2,141,192,"AA","LGA","ORD",120,733,17
"771",2014,1,2,189,172,"AA","LGA","ORD",116,733,19
"772",2014,1,2,88,95,"AA","LGA","ORD",115,733,19
"773",2014,1,2,8,50,"AA","JFK","STT",206,1623,7
"774",2014,1,2,159,213,"AA","JFK","SJU",220,1598,21
"775",2014,1,2,3,31,"AA","LGA","MIA",176,1096,11
"776",2014,1,2,14,43,"AA","LGA","MIA",171,1096,14
"777",2014,1,2,0,17,"AA","JFK","MIA",186,1089,9
"778",2014,1,2,30,61,"AA","LGA","DFW",223,1389,17
"779",2014,1,2,-1,11,"AA","LGA","MIA",159,1096,5
"780",2014,1,2,95,104,"AA","LGA","DFW",216,1389,19
"781",2014,1,2,0,2,"AA","EWR","MIA",163,1085,6
"782",2014,1,2,-4,-5,"AA","EWR","DFW",223,1372,9
"783",2014,1,2,31,52,"AA","LGA","DFW",244,1389,6
"784",2014,1,2,30,31,"AA","LGA","DFW",230,1389,7
"785",2014,1,2,23,31,"AA","LGA","DFW",230,1389,8
"786",2014,1,2,8,41,"AA","LGA","DFW",236,1389,9
"787",2014,1,2,27,48,"AA","LGA","DFW",225,1389,10
"788",2014,1,2,46,60,"AA","LGA","DFW",217,1389,19
"789",2014,1,2,0,16,"AA","LGA","DFW",229,1389,11
"790",2014,1,2,-4,-10,"AA","LGA","DFW",218,1389,12
"791",2014,1,2,11,41,"AA","LGA","DFW",221,1389,13
"792",2014,1,2,87,91,"AA","LGA","DFW",230,1389,15
"793",2014,1,2,19,41,"AA","LGA","DFW",237,1389,15
"794",2014,1,2,18,35,"AA","LGA","DFW",222,1389,16
"795",2014,1,2,3,29,"AA","LGA","MIA",175,1096,9
"796",2014,1,2,40,26,"AA","LGA","PBI",160,1035,15
"797",2014,1,2,39,42,"AA","JFK","SJU",201,1598,8
"798",2014,1,2,0,33,"AA","EWR","DFW",227,1372,7
"799",2014,1,2,67,85,"AA","LGA","MIA",171,1096,16
"800",2014,1,2,1,18,"AA","LGA","MIA",170,1096,13
"801",2014,1,2,-1,15,"AA","JFK","LAS",315,2248,6
"802",2014,1,2,-7,-7,"AA","EWR","MIA",157,1085,11
"803",2014,1,2,44,77,"AA","LGA","MIA",172,1096,11
"804",2014,1,2,99,143,"AA","LGA","MIA",186,1096,19
"805",2014,1,2,-6,8,"AA","EWR","DFW",201,1372,19
"806",2014,1,2,4,35,"AA","JFK","MIA",172,1089,12
"807",2014,1,2,4,25,"AA","JFK","MIA",167,1089,5
"808",2014,1,2,70,86,"AA","LGA","MIA",167,1096,9
"809",2014,1,2,20,24,"AA","LGA","MIA",173,1096,7
"810",2014,1,2,24,42,"AA","JFK","MCO",155,944,15
"811",2014,1,2,61,74,"AA","JFK","MIA",169,1089,18
"812",2014,1,2,169,172,"AA","LGA","MIA",180,1096,17
"813",2014,1,2,-1,-21,"AA","LGA","MIA",162,1096,16
"814",2014,1,2,35,82,"AA","LGA","MIA",180,1096,20
"815",2014,1,2,52,68,"AA","JFK","EGE",259,1746,18
"816",2014,1,2,-2,2,"AA","EWR","DFW",212,1372,17
"817",2014,1,2,-4,27,"AA","JFK","MCO",163,944,6
"818",2014,1,2,-7,-15,"AS","EWR","SEA",336,2402,18
"819",2014,1,2,7,-9,"AS","EWR","SEA",337,2402,7
"820",2014,1,2,96,95,"B6","EWR","SJU",206,1608,9
"821",2014,1,2,88,89,"B6","JFK","SAN",340,2446,10
"822",2014,1,2,197,294,"B6","JFK","RSW",196,1074,0
"823",2014,1,2,118,160,"B6","JFK","BOS",42,187,15
"824",2014,1,2,27,43,"B6","JFK","BOS",35,187,7
"825",2014,1,2,18,58,"B6","JFK","HOU",248,1428,8
"826",2014,1,2,577,626,"B6","JFK","RDU",86,427,3
"827",2014,1,2,17,21,"B6","JFK","PWM",41,273,9
"828",2014,1,2,61,131,"B6","JFK","JAX",152,828,22
"829",2014,1,2,22,41,"B6","JFK","CHS",115,636,8
"830",2014,1,2,-1,0,"B6","EWR","BOS",35,200,8
"831",2014,1,2,-2,36,"B6","JFK","RSW",188,1074,9
"832",2014,1,2,118,178,"B6","JFK","BUF",64,301,12
"833",2014,1,2,270,324,"B6","JFK","CHS",125,636,18
"834",2014,1,2,525,550,"B6","JFK","IAD",52,228,2
"835",2014,1,2,4,41,"B6","JFK","JAX",143,828,7
"836",2014,1,2,42,68,"B6","JFK","BUF",79,301,14
